SOURCE,FREQUENCY,GEOLEVEL,GEOID,GEONAME,MARKET,PERIOD,YEAR,QUARTER,MONTH,SUPPRESSED,TOT_LOANS,TOT_UPB,PCT_LOANS,PCT_UPB,TOT_LOANAMT,AVE_PAYMENT,AVE_MTMLTV,PCT_MTMLTV_LE60,PCT_MTMLTV_61_70,PCT_MTMLTV_71_80,PCT_MTMLTV_81_90,PCT_MTMLTV_91_100,PCT_MTMLTV_GT100,AVE_INTRATE,PCT_INTRATE_LT_3,PCT_INTRATE_3_4,PCT_INTRATE_4_5,PCT_INTRATE_5_6,PCT_INTRATE_GE_6,PCT_TERM_ARM_1_4,PCT_TERM_ARM_5PL,PCT_TERM_FRM_15,PCT_TERM_FRM_30,AVE_VANTAGESCR,PCT_VS_VERYPOOR,PCT_VS_POOR,PCT_VS_FAIR,PCT_VS_GOOD,PCT_VS_EXCELLENT,AVE_AGE_LOAN,PCT_TENURE_1_4,PCT_TENURE_5_7,PCT_TENURE_8_10,PCT_TENURE_11PL,PCT_GOVERNMENT,PCT_ENTERPRISE,PCT_OTHER
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2018Q4,2018,4,12,0,27106,4737.4,100,100,5537.9,1422,52,61.5,16.2,13,6.1,2.7,0.4,4.3,3.7,33.2,44.1,11.9,7.1,0.7,1.7,20.8,76.8,753,0.5,3.2,7.2,44.6,44.6,63,46.5,30.2,12,11.3,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2019Q1,2019,1,3,0,27103,4747.8,100,100,5571.7,1438,51.5,62.5,16,12.6,6,2.5,0.4,4.3,3.6,32.7,44.7,12.1,6.8,0.7,1.7,20.5,77.2,755,0.4,3.1,6.8,43.1,46.6,64,46,29.6,13.2,11.2,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2019Q2,2019,2,6,0,27216,4802.3,100,100,5643.1,1428,51.4,62.7,15.7,12.5,6.1,2.7,0.3,4.3,3.5,32.2,45.8,11.9,6.6,0.6,1.6,20,77.8,755,0.4,3,6.7,43.8,46.1,64,45.5,28.8,14.3,11.4,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2019Q3,2019,3,9,0,27387,4878.8,100,100,5733.4,1419,51.5,62.7,15.3,12.7,6.1,2.9,0.3,4.3,3.4,33.3,45.5,11.4,6.3,0.6,1.5,19.8,78.2,755,0.4,3,6.7,43.8,46.1,64,45.5,26.9,15.9,11.7,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2019Q4,2019,4,12,0,27442,4923.6,100,100,5786.3,1429,51.5,62.5,15.1,13,6.2,3,0.3,4.3,3.4,35,44.6,10.9,6.1,0.5,1.4,19.7,78.4,754,0.4,3,6.8,44.4,45.4,65,45.8,24.3,18.1,11.7,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2020Q1,2020,1,3,0,27648,5007.9,100,100,5885.2,1437,51.6,62.2,14.8,13.3,6.3,3.1,0.2,4.3,3.4,37.2,43.2,10.3,5.8,0.5,1.4,19.5,78.6,756,0.4,2.9,6.5,43.3,46.9,65,46.4,21.7,20.2,11.7,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2020Q2,2020,2,6,0,27902,5139.3,100,100,6003.5,1338,52,61.4,14.6,14,6.5,3.4,0.2,4.2,4.6,40.7,39.6,9.6,5.6,0.5,1.3,19.9,78.4,760,0.3,2.4,5.8,42.5,49,63,47.4,19.3,21.6,11.6,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2020Q3,2020,3,9,0,28187,5309.2,100,100,6152,1356,52.4,60.4,14.5,14.6,6.8,3.6,0.2,4.1,8.3,41.9,35.6,8.8,5.3,0.4,1.2,20.2,78.2,760,0.2,2.2,5.7,43.2,48.6,61,48.9,18,21.6,11.6,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2020Q4,2020,4,12,0,28600,5527.1,100,100,6344.6,1367,52.7,59.5,14.5,15.2,7.1,3.5,0.2,4,13.9,41.5,31.5,8.1,5,0.3,1.1,20.5,78.1,759,0.2,2.1,5.8,44.6,47.3,59,50.9,17.6,19.6,11.9,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2021Q1,2021,1,3,0,28998,5728.5,100,100,6527.1,1383,52.5,59.5,15,15.2,7.4,2.8,0.1,3.8,19.7,40.4,27.8,7.4,4.7,0.3,1.1,20.8,77.8,762,0.2,1.8,5.2,44,48.9,56,53.9,16.5,17.8,11.9,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2021Q2,2021,2,6,0,29204,5876.5,100,100,6665.9,1432,52,60,15.7,14.6,7.4,2.2,0.1,3.8,22,41.8,25,6.7,4.4,0.3,1,21,77.7,761,0.2,1.7,5.2,45.7,47.3,55,56.4,15.4,16.7,11.5,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2021Q3,2021,3,9,0,29435,6027.1,100,100,6816.3,1454,51.1,61.5,16.6,13.5,6.5,1.8,0.1,3.7,24.5,42.3,22.8,6.2,4.2,0.3,0.9,21.1,77.7,761,0.2,1.7,5.2,45.7,47.2,53,58.4,14.6,15.8,11.3,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2021Q4,2021,4,12,0,29793,6203.5,100,100,7000.1,1474,50.1,63.5,16.9,12.6,5.3,1.5,0.1,3.6,25.8,43.5,21,5.7,3.9,0.3,0.9,21,77.9,759,0.2,1.7,5.5,47.1,45.5,53,60.2,13.9,14.6,11.4,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2022Q1,2022,1,3,0,29929,6303.1,100,100,7118.9,1528,48.7,66.7,16.6,11.4,4.2,1.1,0,3.6,25.9,44.4,20.7,5.3,3.7,0.3,0.8,20.8,78.1,761,0.2,1.6,5.1,45.8,47.3,53,61.5,13.1,13.7,11.7,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2022Q2,2022,2,6,0,29989,6377.2,100,100,7220.9,1566,47.2,70.4,15.5,9.7,3.3,1,0,3.7,25.4,43.5,20.9,6.4,3.7,0.3,0.8,20.3,78.6,760,0.2,1.8,5.3,46.1,46.6,53,62.5,12.3,13.1,12.2,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2022Q3,2022,3,9,0,29981,6412.2,100,100,7289.6,1601,45.9,73.6,14.4,8.2,2.7,1.1,0,3.7,25.1,42.5,20.6,7.6,4.2,0.3,0.8,19.9,79,760,0.2,1.9,5.5,45.3,47.1,55,63,11.7,12.2,13.1,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2022Q4,2022,4,12,0,29956,6420.1,100,100,7335.3,1625,44.7,76.4,13.2,7,2.5,0.9,0,3.7,24.8,41.9,20.3,7.8,5.2,0.3,0.7,19.6,79.4,759,0.3,2.2,5.9,45.3,46.4,56,63.4,11.2,11,14.4,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2023Q1,2023,1,3,0,29941,6424.8,100,100,7380.2,1669,44,78.2,12.3,6.2,2.5,0.9,0,3.8,24.6,41.3,19.9,7.9,6.2,0.3,0.7,19.2,79.7,761,0.3,2.2,5.6,43.3,48.7,58,63.7,10.8,9.7,15.7,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2023Q2,2023,2,6,0,29955,6450.3,100,100,7444.2,1675,43.5,79.1,11.4,5.9,2.5,1.1,0,3.8,24.3,40.6,19.5,8,7.5,0.3,0.7,18.8,80.2,761,0.3,2.3,5.6,43.1,48.6,60,63.9,10.4,8.9,16.9,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2023Q3,2023,3,9,0,29964,6472.3,100,100,7504.8,1697,43.3,79.7,10.7,5.7,2.6,1.3,0,3.9,24,40,19.1,8,9,0.3,0.7,18.5,80.6,760,0.4,2.5,5.8,42.1,49.3,61,63.5,10.1,8.8,17.6,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2023Q4,2023,4,12,0,29928,6469.5,100,100,7542,1740,43,80.2,10.2,5.6,2.6,1.4,0,3.9,23.8,39.4,18.8,7.9,10.1,0.3,0.7,18.1,80.9,759,0.4,2.7,5.9,42.1,48.9,63,62.5,10.2,9.6,17.7,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2024Q1,2024,1,3,0,29907,6471.1,100,100,7584.5,1758,42.6,80.8,9.6,5.5,2.7,1.4,0,3.9,23.6,38.9,18.5,7.9,11.1,0.3,0.6,17.8,81.2,762,0.4,2.7,5.5,40.4,50.9,65,61.7,10.8,9.9,17.6,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2024Q2,2024,2,6,0,29927,6500.3,100,100,7650.9,1777,42.4,81.2,8.9,5.5,2.8,1.5,0,4,23.3,38.2,18.1,7.8,12.6,0.3,0.6,17.4,81.6,761,0.5,2.8,5.6,40.3,50.9,66,59,13.5,9.9,17.6,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2024Q3,2024,3,9,0,29933,6525.5,100,100,7713.1,1792,42.1,81.4,8.4,5.6,3,1.6,0,4,23,37.6,17.7,7.8,13.9,0.3,0.6,17.1,82,762,0.5,2.9,5.5,39.4,51.6,68,54.4,17.8,10.1,17.6,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2024Q4,2024,4,12,0,29878,6531.6,100,100,7753.1,1819,41.8,81.7,8,5.6,3.1,1.6,0,4.1,22.8,37,17.4,8,14.9,0.3,0.6,16.8,82.3,761,0.5,3,5.7,40,50.8,69,48.6,23.5,10.2,17.7,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2025Q1,2025,1,3,0,29802,6520.7,100,100,7779.9,1856,41.4,82,7.6,5.6,3.2,1.5,0,4.1,22.6,36.5,17.1,8,15.8,0.3,0.6,16.5,82.6,762,0.6,3.1,5.5,38.1,52.7,71,42.6,29.4,10.1,17.9,0,100,0
NMDB,Quarterly,National,USA,United States,Enterprise Acquisitions,2025Q2,2025,2,6,0,29499,6441.8,100,100,7732,1891,40.9,82.6,7.3,5.5,3.3,1.3,0,4.1,22.5,36.3,16.9,7.9,16.3,0.3,0.6,16.3,82.9,762,0.6,3.1,5.5,38.1,52.6,73,36.5,35.3,9.8,18.4,0,100,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2013Q1,2013,1,3,0,10168,1492.9,100,100,1586.1,1110,88.9,10.5,4.7,7.3,14.4,39.3,23.7,5.1,1,22,25.7,28,23.3,2.3,1.5,5.5,90.8,676,3.5,16,20.2,48.6,11.7,52,66.9,13.3,9.7,10.1,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2013Q2,2013,2,6,0,10263,1512.8,100,100,1607.9,1104,87.9,10.5,4.9,7.7,17.1,39.5,20.4,5,1.2,25.9,25,26,21.9,2.2,1.4,5.4,90.9,677,3.3,15.6,20.4,49.2,11.5,52,65.3,15.5,8.6,10.6,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2013Q3,2013,3,9,0,10315,1524.2,100,100,1622.6,1119,86.8,10.5,5.1,8.4,20.7,37.7,17.6,4.9,1.2,26.7,26.6,24.8,20.7,2.1,1.4,5.4,91.1,677,3.3,15.8,20.7,48.8,11.4,52,63.5,17.8,7.2,11.5,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2013Q4,2013,4,12,0,10362,1533.8,100,100,1637.4,1136,85.5,10.7,5.4,9.6,24,35.3,15,4.9,1.2,26.9,28.2,24,19.8,2,1.5,5.3,91.2,676,3.4,15.9,20.7,48.7,11.3,53,61.1,20.5,6.6,11.8,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2014Q1,2014,1,3,0,10405,1540.7,100,100,1650.2,1145,84.1,11,5.9,11.7,25.8,33,12.6,4.8,1.1,26.9,29.7,23.3,19,1.9,1.5,5.3,91.4,679,3.1,15.3,20.1,49.3,12.2,54,60.1,21.8,6.1,12,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2014Q2,2014,2,6,0,10497,1557.7,100,100,1673,1138,82.9,11.3,6.6,14.2,26.2,31,10.6,4.8,1.1,27,31.4,22.4,18.1,1.8,1.6,5.2,91.5,680,2.9,14.9,20.3,49.7,12.2,55,58.7,23.5,5.6,12.3,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2014Q3,2014,3,9,0,10554,1569.6,100,100,1689.8,1141,81.7,11.8,7.6,16.1,26.5,28.9,9.1,4.8,1.1,27.5,32.6,21.5,17.3,1.7,1.6,5.1,91.6,680,3,15,20.6,49.2,12.3,55,57.4,25,5.3,12.3,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2014Q4,2014,4,12,0,10605,1580.3,100,100,1705.4,1144,80.7,12.2,8.7,17.2,27,27.1,7.8,4.7,1.1,28.3,33.3,20.7,16.6,1.7,1.7,5.1,91.6,679,3,15.3,20.9,48.7,12,56,56.1,26.4,5.1,12.3,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2015Q1,2015,1,3,0,10655,1591.1,100,100,1720.8,1140,79.7,12.8,9.8,18,27.2,25.7,6.5,4.7,1.1,30,33.2,19.9,15.9,1.5,1.7,5,91.7,682,2.8,14.6,20.3,49.2,13.1,57,55.8,26.7,5.2,12.3,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2015Q2,2015,2,6,0,10687,1601.2,100,100,1733.2,1123,79.2,13.2,10.6,18.1,27.1,25.3,5.7,4.7,1.1,32,32.8,18.8,15.3,1.4,1.8,5,91.9,683,2.6,14.5,20.5,49.3,13.1,57,56.1,26.1,5.6,12.2,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2015Q3,2015,3,9,0,10787,1628.1,100,100,1763.3,1133,78.6,13.7,11.2,18.1,27.1,24.8,5.1,4.6,1.1,32.9,33.7,17.8,14.5,1.3,1.8,4.9,92,682,2.7,14.5,21,49,12.9,57,56.4,25.6,5.8,12.1,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2015Q4,2015,4,12,0,10815,1641.5,100,100,1780.3,1146,78,14.3,11.9,18.3,27.2,24,4.4,4.6,1.1,34,34.1,16.9,13.8,1.3,1.8,4.8,92.1,681,2.7,14.7,21.3,48.7,12.6,57,56.3,25.7,6.1,11.9,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2016Q1,2016,1,3,0,10863,1657.7,100,100,1800.4,1149,77.3,14.9,12.7,18.4,27.3,22.9,3.8,4.6,1.1,35.4,34.1,16.1,13.2,1.2,1.7,4.8,92.3,684,2.5,13.9,20.7,49.4,13.5,57,56.1,25.4,6.8,11.7,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2016Q2,2016,2,6,0,10969,1690.4,100,100,1836.3,1137,76.9,15.6,13.1,18.6,27.3,22,3.5,4.5,1.2,37.5,33.6,15.2,12.4,1.1,1.7,4.7,92.5,684,2.5,13.7,20.8,49.6,13.4,57,55.8,24.8,8.1,11.3,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2016Q3,2016,3,9,0,11052,1720.7,100,100,1869.1,1138,76.5,16.3,13.3,18.9,27,21.1,3.4,4.4,1.3,39.9,32.6,14.4,11.8,1,1.7,4.7,92.6,683,2.6,14,21.1,49,13.3,57,55.1,24.5,9.5,10.9,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2016Q4,2016,4,12,0,11107,1742,100,100,1892.5,1147,76,17.2,13.4,19.5,26.5,20.4,3,4.4,1.4,41.9,31.8,13.7,11.3,1,1.6,4.6,92.8,681,2.7,14.6,21.4,48.6,12.8,57,54,24.4,10.9,10.7,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2017Q1,2017,1,3,0,11176,1765.1,100,100,1918.1,1171,75.4,18.1,13.4,20.1,26.2,19.6,2.7,4.4,1.4,42.1,32.6,13.1,10.8,0.9,1.6,4.5,92.9,684,2.6,14,20.7,49,13.7,57,52.9,25.1,11.5,10.5,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2017Q2,2017,2,6,0,11298,1802.1,100,100,1959,1170,75,18.9,13.4,20.6,25.7,18.9,2.5,4.4,1.3,41.9,33.8,12.6,10.3,0.9,1.6,4.4,93.1,685,2.5,13.9,20.6,49.2,13.8,57,52,25.6,12.2,10.2,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2017Q3,2017,3,9,0,11379,1830.9,100,100,1991.8,1180,74.5,19.8,13.5,21,25.1,18.2,2.4,4.3,1.3,42,34.6,12.2,9.9,0.9,1.5,4.4,93.2,684,2.5,14.1,20.7,48.9,13.7,57,51.8,25.2,12.9,10.1,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2017Q4,2017,4,12,0,11415,1847.2,100,100,2012.7,1191,73.9,20.8,13.7,21.6,24.5,17.4,2.1,4.3,1.3,42,35.3,11.8,9.5,0.9,1.5,4.3,93.4,683,2.5,14.4,21,48.7,13.4,58,52.4,24,13.6,10,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2018Q1,2018,1,3,0,11451,1861.8,100,100,2033.3,1212,73.1,21.8,14.2,22.1,23.9,16.2,1.8,4.3,1.2,41.5,36.2,11.8,9.2,0.8,1.4,4.2,93.5,686,2.4,14,20.4,49,14.3,59,52.9,23.2,13.8,10,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2018Q2,2018,2,6,0,11525,1889.6,100,100,2066.5,1216,72.6,22.6,14.7,22.3,23.1,15.5,1.8,4.3,1.2,40.1,37.3,12.6,8.8,0.8,1.4,4.1,93.7,686,2.3,13.7,20.4,49.1,14.4,59,53.6,22.6,13.7,10.1,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2018Q3,2018,3,9,0,11581,1913.7,100,100,2095.9,1232,72.1,23.4,15.2,22.3,22.4,14.9,1.7,4.4,1.2,38.7,38.2,13.4,8.5,0.7,1.4,4,93.9,686,2.4,14.1,20.5,48.6,14.4,59,53.8,22.2,13.7,10.2,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2018Q4,2018,4,12,0,11641,1935.6,100,100,2124.1,1252,71.5,24.2,15.9,22.2,21.6,14.4,1.6,4.4,1.1,37.5,38.4,14.6,8.3,0.7,1.3,3.9,94.1,684,2.7,14.5,20.6,48,14.2,60,54,21.7,14,10.4,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2019Q1,2019,1,3,0,11693,1952.5,100,100,2149,1272,70.9,25.2,16.6,22.2,20.9,13.8,1.3,4.4,1.1,36.6,39,15.2,8.1,0.6,1.3,3.8,94.3,687,2.5,14,20,48.3,15.3,61,53.7,21.3,14.2,10.7,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2019Q2,2019,2,6,0,11779,1984.4,100,100,2186.4,1262,70.6,25.9,17,21.7,20,13.9,1.4,4.4,1.1,35.7,40.1,15.2,7.9,0.6,1.3,3.7,94.4,687,2.3,13.9,20.1,48.5,15.2,62,52.9,21.4,14.3,11.5,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2019Q3,2019,3,9,0,11861,2020.2,100,100,2226.3,1257,70.5,26.5,17.1,21.1,19.2,14.6,1.6,4.4,1.1,36.7,40,14.6,7.6,0.5,1.3,3.6,94.6,686,2.5,14.1,20.3,47.9,15.2,62,52.4,21,14.4,12.2,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2019Q4,2019,4,12,0,11899,2043.5,100,100,2252.2,1261,70.4,26.9,17.2,20.5,18.4,15.4,1.6,4.3,1.2,38.7,39,13.8,7.3,0.4,1.2,3.5,94.8,685,2.6,14.7,20.3,47.3,15,62,52.2,20,14.7,13,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2020Q1,2020,1,3,0,11933,2062.4,100,100,2275.6,1267,70.3,27.3,17.3,20,17.6,16.1,1.6,4.3,1.6,40.9,37.5,12.9,7.1,0.4,1.2,3.4,95,687,2.5,14.4,20.1,47.3,15.7,63,52,19.2,15.4,13.4,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2020Q2,2020,2,6,0,11889,2070.6,100,100,2282.3,1174,70.4,27.6,17.1,19.4,16.8,17.3,1.8,4.2,3.2,42.8,35,12.1,6.9,0.3,1.1,3.3,95.2,694,1.5,12.3,19.9,49.3,17,63,51.3,18.8,16,14,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2020Q3,2020,3,9,0,11809,2076.8,100,100,2284.5,1178,70.5,28,16.8,18.6,16.1,18.6,1.9,4.2,6.7,42.9,32.3,11.4,6.7,0.3,1.1,3.2,95.4,695,1.3,11.7,20.5,49.7,16.8,63,50.6,19,15.8,14.6,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2020Q4,2020,4,12,0,11687,2079.3,100,100,2280.1,1184,70.4,28.6,16.6,17.9,16,19.3,1.7,4.1,11.2,41.7,29.7,10.8,6.6,0.2,1.1,3.1,95.5,694,1.3,11.9,21,49.4,16.4,62,50.6,19.4,14.9,15.1,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2021Q1,2021,1,3,0,11562,2075.6,100,100,2271.2,1184,69.7,29.8,16.6,17.1,16.8,18.3,1.3,4,16.2,39.9,27.3,10.2,6.4,0.2,1,3.1,95.7,699,1,10.2,20.1,51.2,17.5,62,51.5,19.1,14.1,15.3,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2021Q2,2021,2,6,0,11398,2072.2,100,100,2264.4,1218,68.7,31.7,16.4,16.4,18.7,15.8,1,3.9,19,39.6,25.4,9.6,6.3,0.1,1,3.1,95.8,699,0.9,10.1,20.3,51.4,17.2,62,52.1,18.8,13.6,15.5,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2021Q3,2021,3,9,0,11245,2075.9,100,100,2266.1,1236,67.4,34,16.2,16.1,20.4,12.4,0.9,3.9,21.7,39.3,23.8,9.1,6.1,0.1,1,3,95.8,698,1,10.5,20.6,50.7,17.1,61,52.7,18.5,13.1,15.6,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2021Q4,2021,4,12,0,11133,2087.9,100,100,2278.5,1262,65.8,36.8,16,17,19.6,9.8,0.7,3.8,23.5,39.3,22.5,8.7,6,0.1,1,3,95.9,696,1.1,11.3,20.9,50,16.6,61,53.4,18.1,12.6,15.9,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2022Q1,2022,1,3,0,11024,2093.4,100,100,2288.7,1307,63.8,40.1,16.1,19.1,16.8,7.3,0.6,3.8,23.9,39.9,22,8.4,5.8,0.1,1,2.9,96,699,1.2,10.8,19.5,50.7,17.9,62,54.1,17.6,12.2,16.2,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2022Q2,2022,2,6,0,10987,2119.6,100,100,2321.8,1339,61.9,43.4,16.8,20,13.3,5.8,0.6,3.8,23.3,39.1,22.6,9.3,5.7,0.1,0.9,2.9,96.1,697,1.4,11.6,19.4,50,17.6,63,54.8,16.7,11.9,16.6,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2022Q3,2022,3,9,0,11025,2159.2,100,100,2369.4,1369,60.4,46.2,18.1,18.9,10.7,5.6,0.5,3.9,22.6,37.9,22.7,10.9,5.9,0.1,0.9,2.8,96.3,695,1.7,12.6,19.3,49,17.4,63,55.4,15.9,11.6,17.2,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2022Q4,2022,4,12,0,11087,2191.7,100,100,2411.5,1411,59,48.8,19.1,17.3,8.8,5.6,0.4,3.9,22.1,36.9,22.3,11.4,7.3,0.1,0.9,2.7,96.4,691,2.1,13.9,19.4,47.5,17.1,64,55.7,15.3,11,18.1,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2023Q1,2023,1,3,0,11152,2220.9,100,100,2451.7,1457,58.2,50.8,19.6,15.6,7.9,5.6,0.4,4,21.7,36.1,21.9,12,8.3,0.1,0.8,2.6,96.5,694,2,13.4,18.8,47.6,18.1,66,56.1,14.6,10.4,18.8,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2023Q2,2023,2,6,0,11261,2270.8,100,100,2511.6,1476,57.9,52,19.5,14,7.5,6.3,0.6,4,21.1,35,21.3,12.6,9.9,0.1,0.8,2.5,96.6,692,2.2,14,18.6,47.1,18.1,66,56.3,14,10.2,19.5,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2023Q3,2023,3,9,0,11351,2313.7,100,100,2564.8,1504,57.7,52.8,19.1,12.9,7.3,7.1,0.7,4.1,20.6,34,20.8,12.8,11.8,0.1,0.8,2.4,96.7,690,2.5,14.8,18.5,46,18.2,67,55.9,13.7,10.5,19.9,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2023Q4,2023,4,12,0,11435,2349.8,100,100,2611.3,1561,57.6,53.6,18.7,11.9,7.2,7.8,0.8,4.2,20.1,33.3,20.4,12.7,13.6,0.1,0.8,2.3,96.8,688,2.8,15.7,18.3,45.1,18.1,69,55.1,13.8,11.2,19.9,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2024Q1,2024,1,3,0,11511,2383.3,100,100,2655.6,1594,57.3,54.7,18.2,11.1,7.1,8.2,0.7,4.2,19.7,32.5,20.5,12.8,14.4,0.4,0.7,2.2,96.6,691,2.6,15.2,17.9,45.2,19,70,54.4,14.3,11.5,19.8,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2024Q2,2024,2,6,0,11614,2430.2,100,100,2713.3,1614,57.1,55.6,17.4,10.3,7.2,8.7,0.7,4.2,19.2,31.7,20.7,12.7,15.7,0.7,0.7,2.1,96.4,691,2.7,15.4,17.9,44.9,19.1,71,53.2,15.2,11.8,19.7,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2024Q3,2024,3,9,0,11710,2478.7,100,100,2771,1634,56.9,56.5,16.5,9.7,7.5,9,0.8,4.3,18.7,30.8,20.8,13,16.7,0.9,0.7,2.1,96.3,690,2.8,15.8,17.6,44.3,19.4,72,51.1,17,12.1,19.8,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2024Q4,2024,4,12,0,11788,2522.9,100,100,2823.6,1655,56.8,57.4,15.6,9.3,7.8,9.2,0.8,4.3,18.3,30,20.4,13.5,17.7,1,0.7,2,96.4,689,2.9,16.2,17.8,43.9,19.2,73,48.2,19.7,12.4,19.8,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2025Q1,2025,1,3,0,11854,2557.1,100,100,2868.4,1712,56.5,58.5,14.6,9,8.1,9,0.8,4.4,17.9,29.4,20,13.5,19.1,1.1,0.7,1.9,96.4,689,3.3,16.4,17.2,43.1,20,74,45,22.8,12.4,19.8,100,0,0
NMDB,Quarterly,National,USA,United States,Government / Non-Conventional,2025Q2,2025,2,6,0,11803,2553.8,100,100,2873.7,1774,55.9,59.7,13.8,8.8,8.5,8.5,0.7,4.4,17.7,29,19.7,13.6,20,1.1,0.6,1.8,96.4,688,3.4,16.4,17.1,43,20,76,41.3,26.2,12.1,20.4,100,0,0
